sample_id,class_label,class_name,image_path,conditioning_sigma,activation_path,batch_index,umap_x,umap_y
sample_022095,67,diamondback,images/imagenet_real/sample_022095.png,1.0,activations/imagenet_real/batch_000000,647,-0.9049217,11.125549
sample_022160,930,French_loaf,images/imagenet_real/sample_022160.png,1.0,activations/imagenet_real/batch_000000,648,-2.6460376,1.6521665
sample_022180,704,parking_meter,images/imagenet_real/sample_022180.png,1.0,activations/imagenet_real/batch_000000,649,0.8862625,0.8321467
sample_022217,827,stove,images/imagenet_real/sample_022217.png,1.0,activations/imagenet_real/batch_000000,650,0.9367913,1.7365988
sample_022223,827,stove,images/imagenet_real/sample_022223.png,1.0,activations/imagenet_real/batch_000000,651,0.45793545,2.1226997
sample_022246,115,sea_slug,images/imagenet_real/sample_022246.png,1.0,activations/imagenet_real/batch_000000,652,15.356482,3.832786
sample_022322,197,giant_schnauzer,images/imagenet_real/sample_022322.png,1.0,activations/imagenet_real/batch_000000,653,1.823901,3.267406
sample_022415,751,racer,images/imagenet_real/sample_022415.png,1.0,activations/imagenet_real/batch_000000,654,3.5889988,-6.1280413
sample_022426,173,Ibizan_hound,images/imagenet_real/sample_022426.png,1.0,activations/imagenet_real/batch_000000,655,2.1692164,2.8987532
sample_022434,88,macaw,images/imagenet_real/sample_022434.png,1.0,activations/imagenet_real/batch_000000,656,-3.9315107,6.4875317
sample_022502,827,stove,images/imagenet_real/sample_022502.png,1.0,activations/imagenet_real/batch_000000,657,0.59268427,1.9622325
sample_022503,704,parking_meter,images/imagenet_real/sample_022503.png,1.0,activations/imagenet_real/batch_000000,658,0.5044612,0.94573253
sample_022554,725,pitcher,images/imagenet_real/sample_022554.png,1.0,activations/imagenet_real/batch_000000,659,-1.3354172,1.7157257
sample_022587,649,megalith,images/imagenet_real/sample_022587.png,1.0,activations/imagenet_real/batch_000000,660,4.506942,-1.4490232
sample_022589,827,stove,images/imagenet_real/sample_022589.png,1.0,activations/imagenet_real/batch_000000,661,1.0850985,1.903615
sample_022590,665,moped,images/imagenet_real/sample_022590.png,1.0,activations/imagenet_real/batch_000000,662,2.492406,0.49985778
sample_022623,173,Ibizan_hound,images/imagenet_real/sample_022623.png,1.0,activations/imagenet_real/batch_000000,663,2.3518555,2.7896404
sample_022669,86,partridge,images/imagenet_real/sample_022669.png,1.0,activations/imagenet_real/batch_000000,664,-3.592947,5.5902286
sample_022711,319,dragonfly,images/imagenet_real/sample_022711.png,1.0,activations/imagenet_real/batch_000000,665,-8.73307,4.171185
sample_022719,394,sturgeon,images/imagenet_real/sample_022719.png,1.0,activations/imagenet_real/batch_000000,666,9.326675,7.1976557
sample_022725,649,megalith,images/imagenet_real/sample_022725.png,1.0,activations/imagenet_real/batch_000000,667,4.2883806,-1.5453823
sample_022791,649,megalith,images/imagenet_real/sample_022791.png,1.0,activations/imagenet_real/batch_000000,668,4.4736505,-1.5772533
sample_022870,197,giant_schnauzer,images/imagenet_real/sample_022870.png,1.0,activations/imagenet_real/batch_000000,669,1.826541,3.8415513
sample_022879,394,sturgeon,images/imagenet_real/sample_022879.png,1.0,activations/imagenet_real/batch_000000,670,9.354474,7.221887
sample_022914,751,racer,images/imagenet_real/sample_022914.png,1.0,activations/imagenet_real/batch_000000,671,3.8421292,-6.112388
sample_022915,2,great_white_shark,images/imagenet_real/sample_022915.png,1.0,activations/imagenet_real/batch_000000,672,10.724026,6.3590508
sample_022944,197,giant_schnauzer,images/imagenet_real/sample_022944.png,1.0,activations/imagenet_real/batch_000000,673,1.6677555,3.4582
sample_022975,725,pitcher,images/imagenet_real/sample_022975.png,1.0,activations/imagenet_real/batch_000000,674,-0.79082865,1.6180418
sample_022995,930,French_loaf,images/imagenet_real/sample_022995.png,1.0,activations/imagenet_real/batch_000000,675,-2.7477977,1.6241399
sample_023014,751,racer,images/imagenet_real/sample_023014.png,1.0,activations/imagenet_real/batch_000000,676,3.5879183,-6.1458087
sample_023074,394,sturgeon,images/imagenet_real/sample_023074.png,1.0,activations/imagenet_real/batch_000000,677,9.263476,7.212197
sample_023122,649,megalith,images/imagenet_real/sample_023122.png,1.0,activations/imagenet_real/batch_000000,678,4.5389194,-1.5453683
sample_023143,665,moped,images/imagenet_real/sample_023143.png,1.0,activations/imagenet_real/batch_000000,679,2.6385655,0.43474302
sample_023182,319,dragonfly,images/imagenet_real/sample_023182.png,1.0,activations/imagenet_real/batch_000000,680,-8.61376,4.216169
sample_023206,649,megalith,images/imagenet_real/sample_023206.png,1.0,activations/imagenet_real/batch_000000,681,4.512793,-1.8483924
sample_023229,88,macaw,images/imagenet_real/sample_023229.png,1.0,activations/imagenet_real/batch_000000,682,-3.785644,7.4806204
sample_023230,930,French_loaf,images/imagenet_real/sample_023230.png,1.0,activations/imagenet_real/batch_000000,683,-3.0100787,1.433481
sample_023300,86,partridge,images/imagenet_real/sample_023300.png,1.0,activations/imagenet_real/batch_000000,684,-3.6796706,5.020107
sample_023301,725,pitcher,images/imagenet_real/sample_023301.png,1.0,activations/imagenet_real/batch_000000,685,-1.104988,1.9269003
sample_023303,930,French_loaf,images/imagenet_real/sample_023303.png,1.0,activations/imagenet_real/batch_000000,686,-2.8735015,1.3172743
sample_023334,197,giant_schnauzer,images/imagenet_real/sample_023334.png,1.0,activations/imagenet_real/batch_000000,687,1.6758357,3.9034247
sample_023449,319,dragonfly,images/imagenet_real/sample_023449.png,1.0,activations/imagenet_real/batch_000000,688,-8.751326,4.1141577
sample_023502,67,diamondback,images/imagenet_real/sample_023502.png,1.0,activations/imagenet_real/batch_000000,689,-0.9421108,11.161804
sample_023540,173,Ibizan_hound,images/imagenet_real/sample_023540.png,1.0,activations/imagenet_real/batch_000000,690,2.3284516,2.388702
sample_023655,394,sturgeon,images/imagenet_real/sample_023655.png,1.0,activations/imagenet_real/batch_000000,691,9.602863,6.978337
sample_023698,725,pitcher,images/imagenet_real/sample_023698.png,1.0,activations/imagenet_real/batch_000000,692,-0.8845234,1.7124302
sample_023756,86,partridge,images/imagenet_real/sample_023756.png,1.0,activations/imagenet_real/batch_000000,693,-3.4761384,5.209481
sample_023796,197,giant_schnauzer,images/imagenet_real/sample_023796.png,1.0,activations/imagenet_real/batch_000000,694,1.7555051,3.7043421
sample_023861,665,moped,images/imagenet_real/sample_023861.png,1.0,activations/imagenet_real/batch_000000,695,2.7335963,0.3364431
sample_023894,394,sturgeon,images/imagenet_real/sample_023894.png,1.0,activations/imagenet_real/batch_000000,696,9.438176,7.1739836
sample_023911,649,megalith,images/imagenet_real/sample_023911.png,1.0,activations/imagenet_real/batch_000000,697,4.375783,-1.6989161
sample_023975,88,macaw,images/imagenet_real/sample_023975.png,1.0,activations/imagenet_real/batch_000000,698,-3.769153,7.395033
sample_023981,115,sea_slug,images/imagenet_real/sample_023981.png,1.0,activations/imagenet_real/batch_000000,699,15.540081,4.1632795
sample_023982,930,French_loaf,images/imagenet_real/sample_023982.png,1.0,activations/imagenet_real/batch_000000,700,-2.7478511,1.4813223
sample_024030,88,macaw,images/imagenet_real/sample_024030.png,1.0,activations/imagenet_real/batch_000000,701,-3.586662,7.2844915
sample_024046,86,partridge,images/imagenet_real/sample_024046.png,1.0,activations/imagenet_real/batch_000000,702,-3.6957889,5.1945066
sample_024115,197,giant_schnauzer,images/imagenet_real/sample_024115.png,1.0,activations/imagenet_real/batch_000000,703,1.9782279,3.6995244
sample_024124,67,diamondback,images/imagenet_real/sample_024124.png,1.0,activations/imagenet_real/batch_000000,704,-1.0321963,11.276716
sample_024196,704,parking_meter,images/imagenet_real/sample_024196.png,1.0,activations/imagenet_real/batch_000000,705,0.5105332,0.9937839
sample_024198,173,Ibizan_hound,images/imagenet_real/sample_024198.png,1.0,activations/imagenet_real/batch_000000,706,2.0659397,2.439171
sample_024205,827,stove,images/imagenet_real/sample_024205.png,1.0,activations/imagenet_real/batch_000000,707,0.8973292,1.906478
sample_024207,67,diamondback,images/imagenet_real/sample_024207.png,1.0,activations/imagenet_real/batch_000000,708,-0.9163831,11.148804
sample_024267,827,stove,images/imagenet_real/sample_024267.png,1.0,activations/imagenet_real/batch_000000,709,0.26300672,1.9774661
sample_024269,2,great_white_shark,images/imagenet_real/sample_024269.png,1.0,activations/imagenet_real/batch_000000,710,10.748507,6.346159
sample_024285,319,dragonfly,images/imagenet_real/sample_024285.png,1.0,activations/imagenet_real/batch_000000,711,-8.78567,4.0510693
sample_024291,115,sea_slug,images/imagenet_real/sample_024291.png,1.0,activations/imagenet_real/batch_000000,712,15.504888,3.967063
sample_024305,197,giant_schnauzer,images/imagenet_real/sample_024305.png,1.0,activations/imagenet_real/batch_000000,713,1.7235242,3.4497232
sample_024324,88,macaw,images/imagenet_real/sample_024324.png,1.0,activations/imagenet_real/batch_000000,714,-3.6927936,7.3504205
sample_024349,319,dragonfly,images/imagenet_real/sample_024349.png,1.0,activations/imagenet_real/batch_000000,715,-8.790617,4.1024218
sample_024377,2,great_white_shark,images/imagenet_real/sample_024377.png,1.0,activations/imagenet_real/batch_000000,716,10.521104,6.484929
sample_024396,394,sturgeon,images/imagenet_real/sample_024396.png,1.0,activations/imagenet_real/batch_000000,717,9.194528,7.2881856
sample_024416,930,French_loaf,images/imagenet_real/sample_024416.png,1.0,activations/imagenet_real/batch_000000,718,-2.6160846,1.7032175
sample_024513,173,Ibizan_hound,images/imagenet_real/sample_024513.png,1.0,activations/imagenet_real/batch_000000,719,1.98903,2.7030826
sample_024527,115,sea_slug,images/imagenet_real/sample_024527.png,1.0,activations/imagenet_real/batch_000000,720,15.363546,3.9560487
sample_024560,827,stove,images/imagenet_real/sample_024560.png,1.0,activations/imagenet_real/batch_000000,721,0.3881996,2.0749872
sample_024570,665,moped,images/imagenet_real/sample_024570.png,1.0,activations/imagenet_real/batch_000000,722,2.7339,0.32762077
sample_024628,751,racer,images/imagenet_real/sample_024628.png,1.0,activations/imagenet_real/batch_000000,723,3.5585597,-6.248257
sample_024649,115,sea_slug,images/imagenet_real/sample_024649.png,1.0,activations/imagenet_real/batch_000000,724,15.520609,4.0230136
sample_024667,930,French_loaf,images/imagenet_real/sample_024667.png,1.0,activations/imagenet_real/batch_000000,725,-2.686259,1.7161874
sample_024738,751,racer,images/imagenet_real/sample_024738.png,1.0,activations/imagenet_real/batch_000000,726,3.569164,-6.0419927
sample_024749,665,moped,images/imagenet_real/sample_024749.png,1.0,activations/imagenet_real/batch_000000,727,2.4315898,0.58254087
sample_024770,86,partridge,images/imagenet_real/sample_024770.png,1.0,activations/imagenet_real/batch_000000,728,-3.524461,5.0934935
sample_024781,930,French_loaf,images/imagenet_real/sample_024781.png,1.0,activations/imagenet_real/batch_000000,729,-2.646461,1.4795696
sample_024795,704,parking_meter,images/imagenet_real/sample_024795.png,1.0,activations/imagenet_real/batch_000000,730,0.14509802,1.3867016
sample_024815,115,sea_slug,images/imagenet_real/sample_024815.png,1.0,activations/imagenet_real/batch_000000,731,15.605306,4.037459
sample_024929,704,parking_meter,images/imagenet_real/sample_024929.png,1.0,activations/imagenet_real/batch_000000,732,0.6595779,0.9516032
sample_024940,67,diamondback,images/imagenet_real/sample_024940.png,1.0,activations/imagenet_real/batch_000000,733,-1.0385736,11.263586
sample_024994,88,macaw,images/imagenet_real/sample_024994.png,1.0,activations/imagenet_real/batch_000000,734,-3.807839,7.3672695
sample_025009,649,megalith,images/imagenet_real/sample_025009.png,1.0,activations/imagenet_real/batch_000000,735,4.50102,-1.6732465
sample_025064,725,pitcher,images/imagenet_real/sample_025064.png,1.0,activations/imagenet_real/batch_000000,736,-1.0657064,1.9387411
sample_025149,930,French_loaf,images/imagenet_real/sample_025149.png,1.0,activations/imagenet_real/batch_000000,737,-2.809272,1.4478356
sample_025206,930,French_loaf,images/imagenet_real/sample_025206.png,1.0,activations/imagenet_real/batch_000000,738,-2.8896954,1.437431
sample_025208,173,Ibizan_hound,images/imagenet_real/sample_025208.png,1.0,activations/imagenet_real/batch_000000,739,2.0366483,2.6997285
sample_025213,197,giant_schnauzer,images/imagenet_real/sample_025213.png,1.0,activations/imagenet_real/batch_000000,740,1.8981991,3.333041
sample_025217,930,French_loaf,images/imagenet_real/sample_025217.png,1.0,activations/imagenet_real/batch_000000,741,-2.9565032,1.6678905
sample_025316,197,giant_schnauzer,images/imagenet_real/sample_025316.png,1.0,activations/imagenet_real/batch_000000,742,1.7498147,3.794455
sample_025318,115,sea_slug,images/imagenet_real/sample_025318.png,1.0,activations/imagenet_real/batch_000000,743,15.401279,4.1094956
sample_025403,930,French_loaf,images/imagenet_real/sample_025403.png,1.0,activations/imagenet_real/batch_000000,744,-2.921799,1.7487235
sample_025412,751,racer,images/imagenet_real/sample_025412.png,1.0,activations/imagenet_real/batch_000000,745,3.597244,-6.1870074
sample_025439,704,parking_meter,images/imagenet_real/sample_025439.png,1.0,activations/imagenet_real/batch_000000,746,0.17374416,1.3087461
sample_025548,197,giant_schnauzer,images/imagenet_real/sample_025548.png,1.0,activations/imagenet_real/batch_000000,747,1.7887777,3.7643933
sample_025583,649,megalith,images/imagenet_real/sample_025583.png,1.0,activations/imagenet_real/batch_000000,748,4.5192027,-1.582878
sample_025681,665,moped,images/imagenet_real/sample_025681.png,1.0,activations/imagenet_real/batch_000000,749,2.606813,0.10493567
sample_025689,88,macaw,images/imagenet_real/sample_025689.png,1.0,activations/imagenet_real/batch_000000,750,-3.596189,7.3551598
sample_025738,930,French_loaf,images/imagenet_real/sample_025738.png,1.0,activations/imagenet_real/batch_000000,751,-2.5307617,1.4627829
sample_025757,173,Ibizan_hound,images/imagenet_real/sample_025757.png,1.0,activations/imagenet_real/batch_000000,752,1.916931,2.9016314
sample_025815,173,Ibizan_hound,images/imagenet_real/sample_025815.png,1.0,activations/imagenet_real/batch_000000,753,1.9952328,2.4005296
sample_025848,67,diamondback,images/imagenet_real/sample_025848.png,1.0,activations/imagenet_real/batch_000000,754,-0.92303586,11.128906
sample_025856,197,giant_schnauzer,images/imagenet_real/sample_025856.png,1.0,activations/imagenet_real/batch_000000,755,1.8888631,3.8579812
sample_025857,394,sturgeon,images/imagenet_real/sample_025857.png,1.0,activations/imagenet_real/batch_000000,756,9.398038,7.0599484
sample_025866,319,dragonfly,images/imagenet_real/sample_025866.png,1.0,activations/imagenet_real/batch_000000,757,-8.751015,4.1734257
sample_025889,173,Ibizan_hound,images/imagenet_real/sample_025889.png,1.0,activations/imagenet_real/batch_000000,758,2.271435,2.7360046
sample_025959,394,sturgeon,images/imagenet_real/sample_025959.png,1.0,activations/imagenet_real/batch_000000,759,9.316714,7.2513566
sample_025976,2,great_white_shark,images/imagenet_real/sample_025976.png,1.0,activations/imagenet_real/batch_000000,760,10.597545,6.4709506
sample_026032,67,diamondback,images/imagenet_real/sample_026032.png,1.0,activations/imagenet_real/batch_000000,761,-1.0304208,11.279749
sample_026038,319,dragonfly,images/imagenet_real/sample_026038.png,1.0,activations/imagenet_real/batch_000000,762,-8.807915,4.019852
sample_026064,930,French_loaf,images/imagenet_real/sample_026064.png,1.0,activations/imagenet_real/batch_000000,763,-2.8236141,1.4296529
sample_026078,725,pitcher,images/imagenet_real/sample_026078.png,1.0,activations/imagenet_real/batch_000000,764,-1.1299871,1.7403308
sample_026094,704,parking_meter,images/imagenet_real/sample_026094.png,1.0,activations/imagenet_real/batch_000000,765,0.92521185,1.1771955
sample_026147,319,dragonfly,images/imagenet_real/sample_026147.png,1.0,activations/imagenet_real/batch_000000,766,-8.7552595,4.121332
sample_026152,88,macaw,images/imagenet_real/sample_026152.png,1.0,activations/imagenet_real/batch_000000,767,-3.8759289,7.5096607
sample_026186,115,sea_slug,images/imagenet_real/sample_026186.png,1.0,activations/imagenet_real/batch_000000,768,15.597113,3.8734837
sample_026265,319,dragonfly,images/imagenet_real/sample_026265.png,1.0,activations/imagenet_real/batch_000000,769,-8.643788,4.0831027
sample_026308,86,partridge,images/imagenet_real/sample_026308.png,1.0,activations/imagenet_real/batch_000000,770,-3.5707157,5.1596212
sample_026328,88,macaw,images/imagenet_real/sample_026328.png,1.0,activations/imagenet_real/batch_000000,771,-3.7880673,7.4140296
sample_026335,751,racer,images/imagenet_real/sample_026335.png,1.0,activations/imagenet_real/batch_000000,772,3.663177,-6.151024
sample_026342,930,French_loaf,images/imagenet_real/sample_026342.png,1.0,activations/imagenet_real/batch_000000,773,-2.762774,1.2896049
sample_026367,930,French_loaf,images/imagenet_real/sample_026367.png,1.0,activations/imagenet_real/batch_000000,774,-2.817483,1.5848747
sample_026410,394,sturgeon,images/imagenet_real/sample_026410.png,1.0,activations/imagenet_real/batch_000000,775,9.160794,7.136761
sample_026434,2,great_white_shark,images/imagenet_real/sample_026434.png,1.0,activations/imagenet_real/batch_000000,776,10.7476225,6.367624
sample_026501,2,great_white_shark,images/imagenet_real/sample_026501.png,1.0,activations/imagenet_real/batch_000000,777,10.602961,6.4083285
sample_026516,665,moped,images/imagenet_real/sample_026516.png,1.0,activations/imagenet_real/batch_000000,778,2.7150693,0.28991765
sample_026629,86,partridge,images/imagenet_real/sample_026629.png,1.0,activations/imagenet_real/batch_000000,779,-3.582736,5.1310983
sample_026682,115,sea_slug,images/imagenet_real/sample_026682.png,1.0,activations/imagenet_real/batch_000000,780,15.408209,3.960734
sample_026763,115,sea_slug,images/imagenet_real/sample_026763.png,1.0,activations/imagenet_real/batch_000000,781,15.430236,3.822253
sample_026785,649,megalith,images/imagenet_real/sample_026785.png,1.0,activations/imagenet_real/batch_000000,782,4.3337364,-1.5643449
sample_026796,751,racer,images/imagenet_real/sample_026796.png,1.0,activations/imagenet_real/batch_000000,783,3.6839547,-6.0482054
sample_026816,173,Ibizan_hound,images/imagenet_real/sample_026816.png,1.0,activations/imagenet_real/batch_000000,784,2.1535182,2.5282915
sample_026928,319,dragonfly,images/imagenet_real/sample_026928.png,1.0,activations/imagenet_real/batch_000000,785,-8.641323,4.1284842
sample_026931,173,Ibizan_hound,images/imagenet_real/sample_026931.png,1.0,activations/imagenet_real/batch_000000,786,2.1564977,2.6074796
sample_026965,649,megalith,images/imagenet_real/sample_026965.png,1.0,activations/imagenet_real/batch_000000,787,4.4787006,-1.752223
sample_027014,2,great_white_shark,images/imagenet_real/sample_027014.png,1.0,activations/imagenet_real/batch_000000,788,10.501931,6.395498
sample_027050,115,sea_slug,images/imagenet_real/sample_027050.png,1.0,activations/imagenet_real/batch_000000,789,15.54401,4.1846094
sample_027069,173,Ibizan_hound,images/imagenet_real/sample_027069.png,1.0,activations/imagenet_real/batch_000000,790,2.0118923,2.3171678
sample_027078,86,partridge,images/imagenet_real/sample_027078.png,1.0,activations/imagenet_real/batch_000000,791,-3.6078012,5.067005
sample_027144,319,dragonfly,images/imagenet_real/sample_027144.png,1.0,activations/imagenet_real/batch_000000,792,-8.622863,4.1924334
sample_027162,67,diamondback,images/imagenet_real/sample_027162.png,1.0,activations/imagenet_real/batch_000000,793,-1.0645764,11.29592
sample_027176,115,sea_slug,images/imagenet_real/sample_027176.png,1.0,activations/imagenet_real/batch_000000,794,15.450731,4.1161785
sample_027265,115,sea_slug,images/imagenet_real/sample_027265.png,1.0,activations/imagenet_real/batch_000000,795,15.524982,3.9268727
sample_027273,115,sea_slug,images/imagenet_real/sample_027273.png,1.0,activations/imagenet_real/batch_000000,796,15.483568,3.9179726
sample_027325,67,diamondback,images/imagenet_real/sample_027325.png,1.0,activations/imagenet_real/batch_000000,797,-0.7693553,11.024636
sample_027336,725,pitcher,images/imagenet_real/sample_027336.png,1.0,activations/imagenet_real/batch_000000,798,-0.6690613,1.9054242
sample_027357,751,racer,images/imagenet_real/sample_027357.png,1.0,activations/imagenet_real/batch_000000,799,3.591652,-6.209537
sample_027422,827,stove,images/imagenet_real/sample_027422.png,1.0,activations/imagenet_real/batch_000000,800,0.5403023,2.157782
sample_027523,2,great_white_shark,images/imagenet_real/sample_027523.png,1.0,activations/imagenet_real/batch_000000,801,10.120495,6.6791573
sample_027534,88,macaw,images/imagenet_real/sample_027534.png,1.0,activations/imagenet_real/batch_000000,802,-3.784422,7.501938
sample_027563,86,partridge,images/imagenet_real/sample_027563.png,1.0,activations/imagenet_real/batch_000000,803,-3.564848,5.1735144
sample_027590,665,moped,images/imagenet_real/sample_027590.png,1.0,activations/imagenet_real/batch_000000,804,2.7393615,0.35037726
sample_027594,394,sturgeon,images/imagenet_real/sample_027594.png,1.0,activations/imagenet_real/batch_000000,805,9.341467,7.0687776
sample_027602,394,sturgeon,images/imagenet_real/sample_027602.png,1.0,activations/imagenet_real/batch_000000,806,9.500534,7.1002955
sample_027616,88,macaw,images/imagenet_real/sample_027616.png,1.0,activations/imagenet_real/batch_000000,807,-3.8881338,7.577962
sample_027658,115,sea_slug,images/imagenet_real/sample_027658.png,1.0,activations/imagenet_real/batch_000000,808,15.376795,4.069924
sample_027728,704,parking_meter,images/imagenet_real/sample_027728.png,1.0,activations/imagenet_real/batch_000000,809,0.9100736,1.3327078
sample_027742,197,giant_schnauzer,images/imagenet_real/sample_027742.png,1.0,activations/imagenet_real/batch_000000,810,1.7595499,3.748268
sample_027773,704,parking_meter,images/imagenet_real/sample_027773.png,1.0,activations/imagenet_real/batch_000000,811,0.97297925,1.0912243
sample_027783,173,Ibizan_hound,images/imagenet_real/sample_027783.png,1.0,activations/imagenet_real/batch_000000,812,2.2313402,2.6892178
sample_027869,67,diamondback,images/imagenet_real/sample_027869.png,1.0,activations/imagenet_real/batch_000000,813,-0.79498184,11.063218
sample_027914,319,dragonfly,images/imagenet_real/sample_027914.png,1.0,activations/imagenet_real/batch_000000,814,-8.592328,4.165046
sample_027924,173,Ibizan_hound,images/imagenet_real/sample_027924.png,1.0,activations/imagenet_real/batch_000000,815,2.1591334,2.4758763
sample_028015,725,pitcher,images/imagenet_real/sample_028015.png,1.0,activations/imagenet_real/batch_000000,816,-0.88310146,1.7830755
sample_028047,86,partridge,images/imagenet_real/sample_028047.png,1.0,activations/imagenet_real/batch_000000,817,-3.6341355,5.1261578
sample_028079,704,parking_meter,images/imagenet_real/sample_028079.png,1.0,activations/imagenet_real/batch_000000,818,0.5018308,0.87961406
sample_028138,67,diamondback,images/imagenet_real/sample_028138.png,1.0,activations/imagenet_real/batch_000000,819,-1.1017488,11.322324
sample_028143,173,Ibizan_hound,images/imagenet_real/sample_028143.png,1.0,activations/imagenet_real/batch_000000,820,2.1450748,2.5952082
sample_028146,86,partridge,images/imagenet_real/sample_028146.png,1.0,activations/imagenet_real/batch_000000,821,-3.5379152,5.1109056
sample_028158,197,giant_schnauzer,images/imagenet_real/sample_028158.png,1.0,activations/imagenet_real/batch_000000,822,1.7010345,3.7362914
sample_028169,67,diamondback,images/imagenet_real/sample_028169.png,1.0,activations/imagenet_real/batch_000000,823,-0.7804644,11.001051
sample_028192,665,moped,images/imagenet_real/sample_028192.png,1.0,activations/imagenet_real/batch_000000,824,2.64692,0.2800199
sample_028211,394,sturgeon,images/imagenet_real/sample_028211.png,1.0,activations/imagenet_real/batch_000000,825,9.417649,7.3104615
sample_028239,2,great_white_shark,images/imagenet_real/sample_028239.png,1.0,activations/imagenet_real/batch_000000,826,10.637229,6.4113264
sample_028267,2,great_white_shark,images/imagenet_real/sample_028267.png,1.0,activations/imagenet_real/batch_000000,827,10.711781,6.3943295
sample_028272,394,sturgeon,images/imagenet_real/sample_028272.png,1.0,activations/imagenet_real/batch_000000,828,9.315901,7.1786046
sample_028274,649,megalith,images/imagenet_real/sample_028274.png,1.0,activations/imagenet_real/batch_000000,829,4.452383,-1.7754208
sample_028344,67,diamondback,images/imagenet_real/sample_028344.png,1.0,activations/imagenet_real/batch_000000,830,-0.7163139,10.949602
sample_028373,725,pitcher,images/imagenet_real/sample_028373.png,1.0,activations/imagenet_real/batch_000000,831,-1.0558796,1.9012339
sample_028427,649,megalith,images/imagenet_real/sample_028427.png,1.0,activations/imagenet_real/batch_000000,832,4.4201083,-1.6071745
sample_028433,665,moped,images/imagenet_real/sample_028433.png,1.0,activations/imagenet_real/batch_000000,833,2.501321,0.47396567
sample_028440,173,Ibizan_hound,images/imagenet_real/sample_028440.png,1.0,activations/imagenet_real/batch_000000,834,2.2573202,2.4423144
sample_028456,173,Ibizan_hound,images/imagenet_real/sample_028456.png,1.0,activations/imagenet_real/batch_000000,835,2.0953822,2.5550194
sample_028486,725,pitcher,images/imagenet_real/sample_028486.png,1.0,activations/imagenet_real/batch_000000,836,-1.0091558,1.9548401
sample_028487,394,sturgeon,images/imagenet_real/sample_028487.png,1.0,activations/imagenet_real/batch_000000,837,9.48858,7.0311213
sample_028581,751,racer,images/imagenet_real/sample_028581.png,1.0,activations/imagenet_real/batch_000000,838,3.704904,-6.0341988
sample_028582,827,stove,images/imagenet_real/sample_028582.png,1.0,activations/imagenet_real/batch_000000,839,0.88241565,1.8373374
sample_028609,725,pitcher,images/imagenet_real/sample_028609.png,1.0,activations/imagenet_real/batch_000000,840,-1.1851822,1.9406091
sample_028610,649,megalith,images/imagenet_real/sample_028610.png,1.0,activations/imagenet_real/batch_000000,841,4.391647,-1.7450101
sample_028634,197,giant_schnauzer,images/imagenet_real/sample_028634.png,1.0,activations/imagenet_real/batch_000000,842,1.8408406,3.5872047
sample_028706,704,parking_meter,images/imagenet_real/sample_028706.png,1.0,activations/imagenet_real/batch_000000,843,0.82138306,1.2764598
sample_028771,751,racer,images/imagenet_real/sample_028771.png,1.0,activations/imagenet_real/batch_000000,844,3.6630998,-6.178375
sample_028788,86,partridge,images/imagenet_real/sample_028788.png,1.0,activations/imagenet_real/batch_000000,845,-3.5105312,5.215593
sample_028841,649,megalith,images/imagenet_real/sample_028841.png,1.0,activations/imagenet_real/batch_000000,846,4.590995,-1.470829
sample_028937,704,parking_meter,images/imagenet_real/sample_028937.png,1.0,activations/imagenet_real/batch_000000,847,0.50694877,0.9037313
sample_028950,394,sturgeon,images/imagenet_real/sample_028950.png,1.0,activations/imagenet_real/batch_000000,848,9.2860775,7.249458
sample_028991,725,pitcher,images/imagenet_real/sample_028991.png,1.0,activations/imagenet_real/batch_000000,849,-1.0226951,2.0000768
sample_029014,115,sea_slug,images/imagenet_real/sample_029014.png,1.0,activations/imagenet_real/batch_000000,850,15.618169,4.114693
sample_029054,2,great_white_shark,images/imagenet_real/sample_029054.png,1.0,activations/imagenet_real/batch_000000,851,10.607448,6.366226
sample_029080,115,sea_slug,images/imagenet_real/sample_029080.png,1.0,activations/imagenet_real/batch_000000,852,15.382268,3.9472218
sample_029152,88,macaw,images/imagenet_real/sample_029152.png,1.0,activations/imagenet_real/batch_000000,853,-3.726132,7.387035
sample_029153,751,racer,images/imagenet_real/sample_029153.png,1.0,activations/imagenet_real/batch_000000,854,3.549588,-5.960807
sample_029159,88,macaw,images/imagenet_real/sample_029159.png,1.0,activations/imagenet_real/batch_000000,855,-3.7595522,7.3348565
sample_029190,704,parking_meter,images/imagenet_real/sample_029190.png,1.0,activations/imagenet_real/batch_000000,856,0.9105546,0.9258831
sample_029314,827,stove,images/imagenet_real/sample_029314.png,1.0,activations/imagenet_real/batch_000000,857,0.67768896,2.148315
sample_029320,751,racer,images/imagenet_real/sample_029320.png,1.0,activations/imagenet_real/batch_000000,858,3.5404177,-6.1863585
sample_029336,88,macaw,images/imagenet_real/sample_029336.png,1.0,activations/imagenet_real/batch_000000,859,-3.622601,7.3277354
sample_029378,2,great_white_shark,images/imagenet_real/sample_029378.png,1.0,activations/imagenet_real/batch_000000,860,10.560132,6.5066237
sample_029452,67,diamondback,images/imagenet_real/sample_029452.png,1.0,activations/imagenet_real/batch_000000,861,-0.7435108,11.042454
sample_029461,2,great_white_shark,images/imagenet_real/sample_029461.png,1.0,activations/imagenet_real/batch_000000,862,10.665226,6.3890862
sample_029564,67,diamondback,images/imagenet_real/sample_029564.png,1.0,activations/imagenet_real/batch_000000,863,-1.0201662,11.306198
