sample_id,class_label,class_name,image_path,conditioning_sigma,activation_path,batch_index,umap_x,umap_y
sample_021982,67,diamondback,images/imagenet_real/sample_021982.png,1.9,activations/imagenet_real/batch_000000,644,-2.2384584,5.167826
sample_021991,86,partridge,images/imagenet_real/sample_021991.png,1.9,activations/imagenet_real/batch_000000,645,1.3576356,2.4969192
sample_022058,827,stove,images/imagenet_real/sample_022058.png,1.9,activations/imagenet_real/batch_000000,646,-1.1880282,-1.0215265
sample_022095,67,diamondback,images/imagenet_real/sample_022095.png,1.9,activations/imagenet_real/batch_000000,647,-2.1539583,5.3970714
sample_022160,930,French_loaf,images/imagenet_real/sample_022160.png,1.9,activations/imagenet_real/batch_000000,648,0.6184631,-3.98357
sample_022180,704,parking_meter,images/imagenet_real/sample_022180.png,1.9,activations/imagenet_real/batch_000000,649,-0.007325164,0.43347886
sample_022217,827,stove,images/imagenet_real/sample_022217.png,1.9,activations/imagenet_real/batch_000000,650,-1.7032661,-0.6672028
sample_022223,827,stove,images/imagenet_real/sample_022223.png,1.9,activations/imagenet_real/batch_000000,651,-1.3688214,-1.1759387
sample_022246,115,sea_slug,images/imagenet_real/sample_022246.png,1.9,activations/imagenet_real/batch_000000,652,15.309913,-4.310254
sample_022322,197,giant_schnauzer,images/imagenet_real/sample_022322.png,1.9,activations/imagenet_real/batch_000000,653,0.69775856,3.208964
sample_022415,751,racer,images/imagenet_real/sample_022415.png,1.9,activations/imagenet_real/batch_000000,654,1.4784251,0.26411662
sample_022426,173,Ibizan_hound,images/imagenet_real/sample_022426.png,1.9,activations/imagenet_real/batch_000000,655,-0.420154,3.099141
sample_022434,88,macaw,images/imagenet_real/sample_022434.png,1.9,activations/imagenet_real/batch_000000,656,0.67507505,-0.98418516
sample_022502,827,stove,images/imagenet_real/sample_022502.png,1.9,activations/imagenet_real/batch_000000,657,-1.4695052,-1.0952723
sample_022503,704,parking_meter,images/imagenet_real/sample_022503.png,1.9,activations/imagenet_real/batch_000000,658,-0.27360034,-0.020013101
sample_022554,725,pitcher,images/imagenet_real/sample_022554.png,1.9,activations/imagenet_real/batch_000000,659,0.51365113,-2.8010683
sample_022587,649,megalith,images/imagenet_real/sample_022587.png,1.9,activations/imagenet_real/batch_000000,660,-3.4121366,1.6921825
sample_022589,827,stove,images/imagenet_real/sample_022589.png,1.9,activations/imagenet_real/batch_000000,661,-1.542396,-0.61148185
sample_022590,665,moped,images/imagenet_real/sample_022590.png,1.9,activations/imagenet_real/batch_000000,662,-0.55165476,1.4590688
sample_022623,173,Ibizan_hound,images/imagenet_real/sample_022623.png,1.9,activations/imagenet_real/batch_000000,663,-0.34797135,3.1206396
sample_022669,86,partridge,images/imagenet_real/sample_022669.png,1.9,activations/imagenet_real/batch_000000,664,0.75627285,-0.8483836
sample_022711,319,dragonfly,images/imagenet_real/sample_022711.png,1.9,activations/imagenet_real/batch_000000,665,4.7831907,0.24158636
sample_022719,394,sturgeon,images/imagenet_real/sample_022719.png,1.9,activations/imagenet_real/batch_000000,666,-0.9071151,6.9179606
sample_022725,649,megalith,images/imagenet_real/sample_022725.png,1.9,activations/imagenet_real/batch_000000,667,-3.8684115,1.5059277
sample_022791,649,megalith,images/imagenet_real/sample_022791.png,1.9,activations/imagenet_real/batch_000000,668,-3.397718,1.4634861
sample_022870,197,giant_schnauzer,images/imagenet_real/sample_022870.png,1.9,activations/imagenet_real/batch_000000,669,0.20887387,3.9606392
sample_022879,394,sturgeon,images/imagenet_real/sample_022879.png,1.9,activations/imagenet_real/batch_000000,670,-1.028079,7.1440916
sample_022914,751,racer,images/imagenet_real/sample_022914.png,1.9,activations/imagenet_real/batch_000000,671,1.4029483,0.49866733
sample_022915,2,great_white_shark,images/imagenet_real/sample_022915.png,1.9,activations/imagenet_real/batch_000000,672,-0.28916606,10.459538
sample_022944,197,giant_schnauzer,images/imagenet_real/sample_022944.png,1.9,activations/imagenet_real/batch_000000,673,0.50204974,3.5559924
sample_022975,725,pitcher,images/imagenet_real/sample_022975.png,1.9,activations/imagenet_real/batch_000000,674,0.5391087,-2.2467482
sample_022995,930,French_loaf,images/imagenet_real/sample_022995.png,1.9,activations/imagenet_real/batch_000000,675,0.854867,-3.831877
sample_023014,751,racer,images/imagenet_real/sample_023014.png,1.9,activations/imagenet_real/batch_000000,676,1.4682002,0.54408497
sample_023074,394,sturgeon,images/imagenet_real/sample_023074.png,1.9,activations/imagenet_real/batch_000000,677,-1.0469252,7.2498612
sample_023122,649,megalith,images/imagenet_real/sample_023122.png,1.9,activations/imagenet_real/batch_000000,678,-3.8916473,1.5721546
sample_023143,665,moped,images/imagenet_real/sample_023143.png,1.9,activations/imagenet_real/batch_000000,679,-0.90492594,1.7100881
sample_023182,319,dragonfly,images/imagenet_real/sample_023182.png,1.9,activations/imagenet_real/batch_000000,680,4.8169227,0.2649896
sample_023206,649,megalith,images/imagenet_real/sample_023206.png,1.9,activations/imagenet_real/batch_000000,681,-3.7154226,1.6083767
sample_023229,88,macaw,images/imagenet_real/sample_023229.png,1.9,activations/imagenet_real/batch_000000,682,5.074463,1.9402133
sample_023230,930,French_loaf,images/imagenet_real/sample_023230.png,1.9,activations/imagenet_real/batch_000000,683,0.7184746,-3.4312813
sample_023300,86,partridge,images/imagenet_real/sample_023300.png,1.9,activations/imagenet_real/batch_000000,684,1.4642842,2.5270712
sample_023301,725,pitcher,images/imagenet_real/sample_023301.png,1.9,activations/imagenet_real/batch_000000,685,0.5547267,-2.212798
sample_023303,930,French_loaf,images/imagenet_real/sample_023303.png,1.9,activations/imagenet_real/batch_000000,686,0.9226049,-4.0431895
sample_023334,197,giant_schnauzer,images/imagenet_real/sample_023334.png,1.9,activations/imagenet_real/batch_000000,687,0.30193916,3.971015
sample_023449,319,dragonfly,images/imagenet_real/sample_023449.png,1.9,activations/imagenet_real/batch_000000,688,4.867057,0.06486683
sample_023502,67,diamondback,images/imagenet_real/sample_023502.png,1.9,activations/imagenet_real/batch_000000,689,-2.0796993,5.402571
sample_023540,173,Ibizan_hound,images/imagenet_real/sample_023540.png,1.9,activations/imagenet_real/batch_000000,690,0.42675313,2.3991342
sample_023655,394,sturgeon,images/imagenet_real/sample_023655.png,1.9,activations/imagenet_real/batch_000000,691,-0.87759113,7.8308554
sample_023698,725,pitcher,images/imagenet_real/sample_023698.png,1.9,activations/imagenet_real/batch_000000,692,-0.16733493,-2.1207814
sample_023756,86,partridge,images/imagenet_real/sample_023756.png,1.9,activations/imagenet_real/batch_000000,693,1.5516237,2.3402803
sample_023796,197,giant_schnauzer,images/imagenet_real/sample_023796.png,1.9,activations/imagenet_real/batch_000000,694,0.33336723,3.7804546
sample_023861,665,moped,images/imagenet_real/sample_023861.png,1.9,activations/imagenet_real/batch_000000,695,-0.9930799,1.7250402
sample_023894,394,sturgeon,images/imagenet_real/sample_023894.png,1.9,activations/imagenet_real/batch_000000,696,-0.96802896,6.958177
sample_023911,649,megalith,images/imagenet_real/sample_023911.png,1.9,activations/imagenet_real/batch_000000,697,-3.816808,1.634633
sample_023975,88,macaw,images/imagenet_real/sample_023975.png,1.9,activations/imagenet_real/batch_000000,698,4.9668217,1.7559139
sample_023981,115,sea_slug,images/imagenet_real/sample_023981.png,1.9,activations/imagenet_real/batch_000000,699,15.30075,-4.2956924
sample_023982,930,French_loaf,images/imagenet_real/sample_023982.png,1.9,activations/imagenet_real/batch_000000,700,0.76648486,-4.118389
sample_024030,88,macaw,images/imagenet_real/sample_024030.png,1.9,activations/imagenet_real/batch_000000,701,5.0768576,1.8781607
sample_024046,86,partridge,images/imagenet_real/sample_024046.png,1.9,activations/imagenet_real/batch_000000,702,1.510968,2.6340213
sample_024115,197,giant_schnauzer,images/imagenet_real/sample_024115.png,1.9,activations/imagenet_real/batch_000000,703,0.045176964,3.6702375
sample_024124,67,diamondback,images/imagenet_real/sample_024124.png,1.9,activations/imagenet_real/batch_000000,704,-2.1715417,5.316244
sample_024196,704,parking_meter,images/imagenet_real/sample_024196.png,1.9,activations/imagenet_real/batch_000000,705,-0.21544543,0.18638952
sample_024198,173,Ibizan_hound,images/imagenet_real/sample_024198.png,1.9,activations/imagenet_real/batch_000000,706,-0.113727905,2.9345808
sample_024205,827,stove,images/imagenet_real/sample_024205.png,1.9,activations/imagenet_real/batch_000000,707,-1.5566057,-0.63776433
sample_024207,67,diamondback,images/imagenet_real/sample_024207.png,1.9,activations/imagenet_real/batch_000000,708,-2.5587125,5.464673
sample_024267,827,stove,images/imagenet_real/sample_024267.png,1.9,activations/imagenet_real/batch_000000,709,-0.8507351,-1.2806544
sample_024269,2,great_white_shark,images/imagenet_real/sample_024269.png,1.9,activations/imagenet_real/batch_000000,710,-0.2263291,10.329409
sample_024285,319,dragonfly,images/imagenet_real/sample_024285.png,1.9,activations/imagenet_real/batch_000000,711,4.8797455,0.115638204
sample_024291,115,sea_slug,images/imagenet_real/sample_024291.png,1.9,activations/imagenet_real/batch_000000,712,15.421672,-4.365832
sample_024305,197,giant_schnauzer,images/imagenet_real/sample_024305.png,1.9,activations/imagenet_real/batch_000000,713,0.6652951,3.5235963
sample_024324,88,macaw,images/imagenet_real/sample_024324.png,1.9,activations/imagenet_real/batch_000000,714,5.056203,1.5857022
sample_024349,319,dragonfly,images/imagenet_real/sample_024349.png,1.9,activations/imagenet_real/batch_000000,715,4.6919727,0.34483412
sample_024377,2,great_white_shark,images/imagenet_real/sample_024377.png,1.9,activations/imagenet_real/batch_000000,716,-0.38570708,10.202199
sample_024396,394,sturgeon,images/imagenet_real/sample_024396.png,1.9,activations/imagenet_real/batch_000000,717,-1.0173182,7.2070265
sample_024416,930,French_loaf,images/imagenet_real/sample_024416.png,1.9,activations/imagenet_real/batch_000000,718,0.7514312,-3.8442566
sample_024513,173,Ibizan_hound,images/imagenet_real/sample_024513.png,1.9,activations/imagenet_real/batch_000000,719,0.013238417,3.0092566
sample_024527,115,sea_slug,images/imagenet_real/sample_024527.png,1.9,activations/imagenet_real/batch_000000,720,15.1110115,-4.110924
sample_024560,827,stove,images/imagenet_real/sample_024560.png,1.9,activations/imagenet_real/batch_000000,721,-0.9031231,-1.2596437
sample_024570,665,moped,images/imagenet_real/sample_024570.png,1.9,activations/imagenet_real/batch_000000,722,-0.94695354,1.7654965
sample_024628,751,racer,images/imagenet_real/sample_024628.png,1.9,activations/imagenet_real/batch_000000,723,1.3282461,1.295726
sample_024649,115,sea_slug,images/imagenet_real/sample_024649.png,1.9,activations/imagenet_real/batch_000000,724,15.267946,-4.2657495
sample_024667,930,French_loaf,images/imagenet_real/sample_024667.png,1.9,activations/imagenet_real/batch_000000,725,0.831945,-3.8055182
sample_024738,751,racer,images/imagenet_real/sample_024738.png,1.9,activations/imagenet_real/batch_000000,726,1.7331026,0.6648078
sample_024749,665,moped,images/imagenet_real/sample_024749.png,1.9,activations/imagenet_real/batch_000000,727,-0.7292395,1.3075892
sample_024770,86,partridge,images/imagenet_real/sample_024770.png,1.9,activations/imagenet_real/batch_000000,728,1.1835569,2.481316
sample_024781,930,French_loaf,images/imagenet_real/sample_024781.png,1.9,activations/imagenet_real/batch_000000,729,0.8039423,-3.985785
sample_024795,704,parking_meter,images/imagenet_real/sample_024795.png,1.9,activations/imagenet_real/batch_000000,730,0.445539,-0.83683884
sample_024815,115,sea_slug,images/imagenet_real/sample_024815.png,1.9,activations/imagenet_real/batch_000000,731,15.247326,-4.2487416
sample_024929,704,parking_meter,images/imagenet_real/sample_024929.png,1.9,activations/imagenet_real/batch_000000,732,-0.4334827,0.17100152
sample_024940,67,diamondback,images/imagenet_real/sample_024940.png,1.9,activations/imagenet_real/batch_000000,733,-2.2122803,5.2698064
sample_024994,88,macaw,images/imagenet_real/sample_024994.png,1.9,activations/imagenet_real/batch_000000,734,4.8871746,1.8884487
sample_025009,649,megalith,images/imagenet_real/sample_025009.png,1.9,activations/imagenet_real/batch_000000,735,-3.4200966,1.7973498
sample_025064,725,pitcher,images/imagenet_real/sample_025064.png,1.9,activations/imagenet_real/batch_000000,736,0.11946982,-2.1083415
sample_025149,930,French_loaf,images/imagenet_real/sample_025149.png,1.9,activations/imagenet_real/batch_000000,737,0.76973194,-3.8456166
sample_025206,930,French_loaf,images/imagenet_real/sample_025206.png,1.9,activations/imagenet_real/batch_000000,738,0.8023028,-4.072428
sample_025208,173,Ibizan_hound,images/imagenet_real/sample_025208.png,1.9,activations/imagenet_real/batch_000000,739,-0.28984702,3.0576735
sample_025213,197,giant_schnauzer,images/imagenet_real/sample_025213.png,1.9,activations/imagenet_real/batch_000000,740,0.8171992,3.3936656
sample_025217,930,French_loaf,images/imagenet_real/sample_025217.png,1.9,activations/imagenet_real/batch_000000,741,0.8004749,-3.7042377
sample_025316,197,giant_schnauzer,images/imagenet_real/sample_025316.png,1.9,activations/imagenet_real/batch_000000,742,0.18720092,3.7912836
sample_025318,115,sea_slug,images/imagenet_real/sample_025318.png,1.9,activations/imagenet_real/batch_000000,743,15.021573,-4.024657
sample_025403,930,French_loaf,images/imagenet_real/sample_025403.png,1.9,activations/imagenet_real/batch_000000,744,0.8809146,-3.7329366
sample_025412,751,racer,images/imagenet_real/sample_025412.png,1.9,activations/imagenet_real/batch_000000,745,1.4576317,0.70725876
sample_025439,704,parking_meter,images/imagenet_real/sample_025439.png,1.9,activations/imagenet_real/batch_000000,746,0.35689232,-0.8084453
sample_025548,197,giant_schnauzer,images/imagenet_real/sample_025548.png,1.9,activations/imagenet_real/batch_000000,747,0.20160097,3.9288042
sample_025583,649,megalith,images/imagenet_real/sample_025583.png,1.9,activations/imagenet_real/batch_000000,748,-3.5042963,1.5033746
sample_025681,665,moped,images/imagenet_real/sample_025681.png,1.9,activations/imagenet_real/batch_000000,749,-1.1990489,1.8840305
sample_025689,88,macaw,images/imagenet_real/sample_025689.png,1.9,activations/imagenet_real/batch_000000,750,5.0063753,1.2496758
sample_025738,930,French_loaf,images/imagenet_real/sample_025738.png,1.9,activations/imagenet_real/batch_000000,751,0.34853745,-3.8821924
sample_025757,173,Ibizan_hound,images/imagenet_real/sample_025757.png,1.9,activations/imagenet_real/batch_000000,752,0.57098,2.7229724
sample_025815,173,Ibizan_hound,images/imagenet_real/sample_025815.png,1.9,activations/imagenet_real/batch_000000,753,0.7019582,2.5696237
sample_025848,67,diamondback,images/imagenet_real/sample_025848.png,1.9,activations/imagenet_real/batch_000000,754,-2.4884388,5.4067993
sample_025856,197,giant_schnauzer,images/imagenet_real/sample_025856.png,1.9,activations/imagenet_real/batch_000000,755,-0.08158527,3.9711611
sample_025857,394,sturgeon,images/imagenet_real/sample_025857.png,1.9,activations/imagenet_real/batch_000000,756,-1.1588217,7.1796675
sample_025866,319,dragonfly,images/imagenet_real/sample_025866.png,1.9,activations/imagenet_real/batch_000000,757,4.7451167,0.36627847
sample_025889,173,Ibizan_hound,images/imagenet_real/sample_025889.png,1.9,activations/imagenet_real/batch_000000,758,-0.41103578,3.305089
sample_025959,394,sturgeon,images/imagenet_real/sample_025959.png,1.9,activations/imagenet_real/batch_000000,759,-1.0816038,7.193213
sample_025976,2,great_white_shark,images/imagenet_real/sample_025976.png,1.9,activations/imagenet_real/batch_000000,760,-0.59361,10.320444
sample_026032,67,diamondback,images/imagenet_real/sample_026032.png,1.9,activations/imagenet_real/batch_000000,761,-2.1298046,5.303007
sample_026038,319,dragonfly,images/imagenet_real/sample_026038.png,1.9,activations/imagenet_real/batch_000000,762,4.8187404,0.1645146
sample_026064,930,French_loaf,images/imagenet_real/sample_026064.png,1.9,activations/imagenet_real/batch_000000,763,0.62304455,-3.383151
sample_026078,725,pitcher,images/imagenet_real/sample_026078.png,1.9,activations/imagenet_real/batch_000000,764,0.4911841,-1.7382407
sample_026094,704,parking_meter,images/imagenet_real/sample_026094.png,1.9,activations/imagenet_real/batch_000000,765,-0.4597838,0.34952393
sample_026147,319,dragonfly,images/imagenet_real/sample_026147.png,1.9,activations/imagenet_real/batch_000000,766,4.771974,0.2694108
sample_026152,88,macaw,images/imagenet_real/sample_026152.png,1.9,activations/imagenet_real/batch_000000,767,5.055923,1.41705
sample_026186,115,sea_slug,images/imagenet_real/sample_026186.png,1.9,activations/imagenet_real/batch_000000,768,15.2663555,-4.2562113
sample_026265,319,dragonfly,images/imagenet_real/sample_026265.png,1.9,activations/imagenet_real/batch_000000,769,4.862579,0.36041144
sample_026308,86,partridge,images/imagenet_real/sample_026308.png,1.9,activations/imagenet_real/batch_000000,770,1.3280528,2.5163035
sample_026328,88,macaw,images/imagenet_real/sample_026328.png,1.9,activations/imagenet_real/batch_000000,771,5.2537746,1.7129884
sample_026335,751,racer,images/imagenet_real/sample_026335.png,1.9,activations/imagenet_real/batch_000000,772,1.4731759,0.7734989
sample_026342,930,French_loaf,images/imagenet_real/sample_026342.png,1.9,activations/imagenet_real/batch_000000,773,0.7975171,-4.028571
sample_026367,930,French_loaf,images/imagenet_real/sample_026367.png,1.9,activations/imagenet_real/batch_000000,774,0.66027373,-3.5447288
sample_026410,394,sturgeon,images/imagenet_real/sample_026410.png,1.9,activations/imagenet_real/batch_000000,775,-0.80494934,6.7708616
sample_026434,2,great_white_shark,images/imagenet_real/sample_026434.png,1.9,activations/imagenet_real/batch_000000,776,-0.23231952,10.416867
sample_026501,2,great_white_shark,images/imagenet_real/sample_026501.png,1.9,activations/imagenet_real/batch_000000,777,-0.3261563,10.022968
sample_026516,665,moped,images/imagenet_real/sample_026516.png,1.9,activations/imagenet_real/batch_000000,778,-0.84701407,1.747238
sample_026629,86,partridge,images/imagenet_real/sample_026629.png,1.9,activations/imagenet_real/batch_000000,779,1.5883453,2.6029866
sample_026682,115,sea_slug,images/imagenet_real/sample_026682.png,1.9,activations/imagenet_real/batch_000000,780,15.072498,-4.079657
sample_026763,115,sea_slug,images/imagenet_real/sample_026763.png,1.9,activations/imagenet_real/batch_000000,781,15.306474,-4.2839756
sample_026785,649,megalith,images/imagenet_real/sample_026785.png,1.9,activations/imagenet_real/batch_000000,782,-3.9608545,1.7326311
sample_026796,751,racer,images/imagenet_real/sample_026796.png,1.9,activations/imagenet_real/batch_000000,783,1.6914134,0.5502967
sample_026816,173,Ibizan_hound,images/imagenet_real/sample_026816.png,1.9,activations/imagenet_real/batch_000000,784,0.06316203,2.7666948
sample_026928,319,dragonfly,images/imagenet_real/sample_026928.png,1.9,activations/imagenet_real/batch_000000,785,4.8471055,0.29291162
sample_026931,173,Ibizan_hound,images/imagenet_real/sample_026931.png,1.9,activations/imagenet_real/batch_000000,786,-0.48703414,3.2827704
sample_026965,649,megalith,images/imagenet_real/sample_026965.png,1.9,activations/imagenet_real/batch_000000,787,-3.6289413,1.6257555
sample_027014,2,great_white_shark,images/imagenet_real/sample_027014.png,1.9,activations/imagenet_real/batch_000000,788,-0.33109134,10.280095
sample_027050,115,sea_slug,images/imagenet_real/sample_027050.png,1.9,activations/imagenet_real/batch_000000,789,15.050762,-4.04649
sample_027069,173,Ibizan_hound,images/imagenet_real/sample_027069.png,1.9,activations/imagenet_real/batch_000000,790,-0.5154138,2.555184
sample_027078,86,partridge,images/imagenet_real/sample_027078.png,1.9,activations/imagenet_real/batch_000000,791,1.6402625,2.243486
sample_027144,319,dragonfly,images/imagenet_real/sample_027144.png,1.9,activations/imagenet_real/batch_000000,792,4.7494373,0.4174346
sample_027162,67,diamondback,images/imagenet_real/sample_027162.png,1.9,activations/imagenet_real/batch_000000,793,-2.375122,5.2882113
sample_027176,115,sea_slug,images/imagenet_real/sample_027176.png,1.9,activations/imagenet_real/batch_000000,794,15.027709,-4.018122
sample_027265,115,sea_slug,images/imagenet_real/sample_027265.png,1.9,activations/imagenet_real/batch_000000,795,15.330651,-4.298228
sample_027273,115,sea_slug,images/imagenet_real/sample_027273.png,1.9,activations/imagenet_real/batch_000000,796,15.280901,-4.2646112
sample_027325,67,diamondback,images/imagenet_real/sample_027325.png,1.9,activations/imagenet_real/batch_000000,797,-2.220105,5.673322
sample_027336,725,pitcher,images/imagenet_real/sample_027336.png,1.9,activations/imagenet_real/batch_000000,798,-0.17536552,-1.8974826
sample_027357,751,racer,images/imagenet_real/sample_027357.png,1.9,activations/imagenet_real/batch_000000,799,1.5881975,1.0195343
sample_027422,827,stove,images/imagenet_real/sample_027422.png,1.9,activations/imagenet_real/batch_000000,800,-1.2381779,-1.0460824
sample_027523,2,great_white_shark,images/imagenet_real/sample_027523.png,1.9,activations/imagenet_real/batch_000000,801,-0.7706015,9.904073
sample_027534,88,macaw,images/imagenet_real/sample_027534.png,1.9,activations/imagenet_real/batch_000000,802,4.9843884,1.7103931
sample_027563,86,partridge,images/imagenet_real/sample_027563.png,1.9,activations/imagenet_real/batch_000000,803,1.2281312,2.3912003
sample_027590,665,moped,images/imagenet_real/sample_027590.png,1.9,activations/imagenet_real/batch_000000,804,-1.091723,1.7263097
sample_027594,394,sturgeon,images/imagenet_real/sample_027594.png,1.9,activations/imagenet_real/batch_000000,805,-0.9599808,6.513826
sample_027602,394,sturgeon,images/imagenet_real/sample_027602.png,1.9,activations/imagenet_real/batch_000000,806,-1.0263641,7.088293
sample_027616,88,macaw,images/imagenet_real/sample_027616.png,1.9,activations/imagenet_real/batch_000000,807,5.0910764,1.1727169
sample_027658,115,sea_slug,images/imagenet_real/sample_027658.png,1.9,activations/imagenet_real/batch_000000,808,15.002599,-3.9910686
sample_027728,704,parking_meter,images/imagenet_real/sample_027728.png,1.9,activations/imagenet_real/batch_000000,809,-0.5869582,0.63316435
sample_027742,197,giant_schnauzer,images/imagenet_real/sample_027742.png,1.9,activations/imagenet_real/batch_000000,810,0.4761473,3.574903
sample_027773,704,parking_meter,images/imagenet_real/sample_027773.png,1.9,activations/imagenet_real/batch_000000,811,0.11326557,0.63447756
sample_027783,173,Ibizan_hound,images/imagenet_real/sample_027783.png,1.9,activations/imagenet_real/batch_000000,812,-0.5802933,3.224211
sample_027869,67,diamondback,images/imagenet_real/sample_027869.png,1.9,activations/imagenet_real/batch_000000,813,-2.3028955,5.7024126
sample_027914,319,dragonfly,images/imagenet_real/sample_027914.png,1.9,activations/imagenet_real/batch_000000,814,4.6731424,0.23858733
sample_027924,173,Ibizan_hound,images/imagenet_real/sample_027924.png,1.9,activations/imagenet_real/batch_000000,815,0.04666334,2.8289707
sample_028015,725,pitcher,images/imagenet_real/sample_028015.png,1.9,activations/imagenet_real/batch_000000,816,-0.0085839,-2.066214
sample_028047,86,partridge,images/imagenet_real/sample_028047.png,1.9,activations/imagenet_real/batch_000000,817,1.349553,2.573582
sample_028079,704,parking_meter,images/imagenet_real/sample_028079.png,1.9,activations/imagenet_real/batch_000000,818,-0.13545167,0.0781248
sample_028138,67,diamondback,images/imagenet_real/sample_028138.png,1.9,activations/imagenet_real/batch_000000,819,-2.2008653,5.2882953
sample_028143,173,Ibizan_hound,images/imagenet_real/sample_028143.png,1.9,activations/imagenet_real/batch_000000,820,-0.018484475,2.8983927
sample_028146,86,partridge,images/imagenet_real/sample_028146.png,1.9,activations/imagenet_real/batch_000000,821,1.3037786,2.5113366
sample_028158,197,giant_schnauzer,images/imagenet_real/sample_028158.png,1.9,activations/imagenet_real/batch_000000,822,0.6168089,3.7112525
sample_028169,67,diamondback,images/imagenet_real/sample_028169.png,1.9,activations/imagenet_real/batch_000000,823,-2.0017955,5.5046983
sample_028192,665,moped,images/imagenet_real/sample_028192.png,1.9,activations/imagenet_real/batch_000000,824,-0.94133514,1.4819809
sample_028211,394,sturgeon,images/imagenet_real/sample_028211.png,1.9,activations/imagenet_real/batch_000000,825,-0.9846145,7.0905766
sample_028239,2,great_white_shark,images/imagenet_real/sample_028239.png,1.9,activations/imagenet_real/batch_000000,826,-0.4056295,9.855148
sample_028267,2,great_white_shark,images/imagenet_real/sample_028267.png,1.9,activations/imagenet_real/batch_000000,827,-0.17614694,10.388722
sample_028272,394,sturgeon,images/imagenet_real/sample_028272.png,1.9,activations/imagenet_real/batch_000000,828,-1.0739617,7.1723666
sample_028274,649,megalith,images/imagenet_real/sample_028274.png,1.9,activations/imagenet_real/batch_000000,829,-3.7328696,1.6510581
sample_028344,67,diamondback,images/imagenet_real/sample_028344.png,1.9,activations/imagenet_real/batch_000000,830,-2.226662,5.692075
sample_028373,725,pitcher,images/imagenet_real/sample_028373.png,1.9,activations/imagenet_real/batch_000000,831,0.15848438,-2.1733608
sample_028427,649,megalith,images/imagenet_real/sample_028427.png,1.9,activations/imagenet_real/batch_000000,832,-3.7496219,1.6445739
sample_028433,665,moped,images/imagenet_real/sample_028433.png,1.9,activations/imagenet_real/batch_000000,833,-0.66373545,1.5684266
sample_028440,173,Ibizan_hound,images/imagenet_real/sample_028440.png,1.9,activations/imagenet_real/batch_000000,834,0.11700439,2.6419237
sample_028456,173,Ibizan_hound,images/imagenet_real/sample_028456.png,1.9,activations/imagenet_real/batch_000000,835,-0.14518708,2.9225757
sample_028486,725,pitcher,images/imagenet_real/sample_028486.png,1.9,activations/imagenet_real/batch_000000,836,0.14199176,-2.196275
sample_028487,394,sturgeon,images/imagenet_real/sample_028487.png,1.9,activations/imagenet_real/batch_000000,837,-0.6625923,6.600437
sample_028581,751,racer,images/imagenet_real/sample_028581.png,1.9,activations/imagenet_real/batch_000000,838,1.5954796,0.65073276
sample_028582,827,stove,images/imagenet_real/sample_028582.png,1.9,activations/imagenet_real/batch_000000,839,-1.6288587,-0.7142333
sample_028609,725,pitcher,images/imagenet_real/sample_028609.png,1.9,activations/imagenet_real/batch_000000,840,0.41727713,-2.2140477
sample_028610,649,megalith,images/imagenet_real/sample_028610.png,1.9,activations/imagenet_real/batch_000000,841,-3.6956933,1.674108
sample_028634,197,giant_schnauzer,images/imagenet_real/sample_028634.png,1.9,activations/imagenet_real/batch_000000,842,0.5160277,3.5006232
sample_028706,704,parking_meter,images/imagenet_real/sample_028706.png,1.9,activations/imagenet_real/batch_000000,843,-0.50324476,0.5298284
sample_028771,751,racer,images/imagenet_real/sample_028771.png,1.9,activations/imagenet_real/batch_000000,844,1.7789903,0.69045216
sample_028788,86,partridge,images/imagenet_real/sample_028788.png,1.9,activations/imagenet_real/batch_000000,845,1.3631601,2.5567098
sample_028841,649,megalith,images/imagenet_real/sample_028841.png,1.9,activations/imagenet_real/batch_000000,846,-3.3547342,1.510606
sample_028937,704,parking_meter,images/imagenet_real/sample_028937.png,1.9,activations/imagenet_real/batch_000000,847,-0.22471234,0.03363814
sample_028950,394,sturgeon,images/imagenet_real/sample_028950.png,1.9,activations/imagenet_real/batch_000000,848,-1.0803438,7.0786104
sample_028991,725,pitcher,images/imagenet_real/sample_028991.png,1.9,activations/imagenet_real/batch_000000,849,0.113517486,-2.2627656
sample_029014,115,sea_slug,images/imagenet_real/sample_029014.png,1.9,activations/imagenet_real/batch_000000,850,15.20116,-4.2258325
sample_029054,2,great_white_shark,images/imagenet_real/sample_029054.png,1.9,activations/imagenet_real/batch_000000,851,-0.2558529,10.312236
sample_029080,115,sea_slug,images/imagenet_real/sample_029080.png,1.9,activations/imagenet_real/batch_000000,852,15.172323,-4.147841
sample_029152,88,macaw,images/imagenet_real/sample_029152.png,1.9,activations/imagenet_real/batch_000000,853,5.2433443,1.8176657
sample_029153,751,racer,images/imagenet_real/sample_029153.png,1.9,activations/imagenet_real/batch_000000,854,1.4528754,0.5504497
sample_029159,88,macaw,images/imagenet_real/sample_029159.png,1.9,activations/imagenet_real/batch_000000,855,4.9340954,1.8894786
sample_029190,704,parking_meter,images/imagenet_real/sample_029190.png,1.9,activations/imagenet_real/batch_000000,856,0.096844174,0.54119587
sample_029314,827,stove,images/imagenet_real/sample_029314.png,1.9,activations/imagenet_real/batch_000000,857,-1.2474827,-0.97500336
sample_029320,751,racer,images/imagenet_real/sample_029320.png,1.9,activations/imagenet_real/batch_000000,858,1.3856814,1.164752
